player_name,cricsheet_id,cricinfo_id,unique_name,match_method,resolved,balls_bowled,is_bowler,wikidata_item,enwiki_title,enwiki_rev_id,enwiki_rev_timestamp,batting_style,bowling_style,playing_role,infobox_template,player_name_norm,cricsheet_id_norm
Aanand Pandey,528a37ce,1263721.0,Aanand Pandey,unique_name,True,0,False,,,,,,,,,aanand pandey,528a37ce
Yousef Shadzehisarjou,30ac4e69,1217278.0,Yousef Shadzehisarjou,unique_name,True,0,False,,,,,,,,,yousef shadzehisarjou,30ac4e69
Idrees Ul Haque,d5b52676,1284219.0,Idrees Ul Haque,unique_name,True,0,False,,,,,,,,,idrees ul haque,d5b52676
S Mathur,11378dda,1278994.0,S Mathur,unique_name,True,0,False,,,,,,,,,s mathur,11378dda
S Srikanth,dc9135c6,1337303.0,S Srikanth,unique_name,True,0,False,,,,,,,,,s srikanth,dc9135c6
Mansoor Safi,86d7a2d2,1486200.0,Mansoor Safi,unique_name,True,0,False,,,,,,,,,mansoor safi,86d7a2d2
RJMGM Rupasinghe,4c7c6f58,218430.0,RJMGM Rupasinghe,unique_name,True,0,False,,,,,,,,,rjmgm rupasinghe,4c7c6f58
Babar Ali,c65e0275,,Babar Ali,unique_name,True,0,False,,,,,,,,,babar ali,c65e0275
T Horpinitch,90c734f8,585521.0,T Horpinitch,unique_name,True,0,False,,,,,,,,,t horpinitch,90c734f8
Apon Mustafizur,1558c83d,1203889.0,Apon Mustafizur,unique_name,True,0,False,,,,,,,,,apon mustafizur,1558c83d
Asad Mahmood,5038c022,1284225.0,Asad Mahmood,unique_name,True,0,False,,,,,,,,,asad mahmood,5038c022
H Niaz,d0e2e8ea,525042.0,H Niaz,unique_name,True,0,False,,,,,,,,,h niaz,d0e2e8ea
Shafiq Sharif,033ac24e,307638.0,Shafiq Sharif,unique_name,True,0,False,http://www.wikidata.org/entity/Q18378226,Shafiq Sharif,1338045057.0,2026-02-12T22:40:29Z,Right-handed,,,Infobox cricketer,shafiq sharif,033ac24e
A Manepalli,36101309,1230627.0,A Manepalli,unique_name,True,0,False,,,,,,,,,a manepalli,36101309
Ibrahim Karim,4a1a45f1,1513990.0,Ibrahim Karim,unique_name,True,0,False,,,,,,,,,ibrahim karim,4a1a45f1
M Machado,fd34bcb0,362683.0,M Machado,unique_name,True,0,False,,,,,,,,,m machado,fd34bcb0
Faisal Safi,5eba6319,1491839.0,Faisal Safi,unique_name,True,0,False,,,,,,,,,faisal safi,5eba6319
AJ Mosca,19c56e6e,1323416.0,AJ Mosca,unique_name,True,0,False,,,,,,,,,aj mosca,19c56e6e
V Jagannivasan,dfbea4b3,1275728.0,V Jagannivasan,unique_name,True,0,False,,,,,,,,,v jagannivasan,dfbea4b3
Kuldeep Singh,8c483884,1082768.0,Kuldeep Singh,unique_name,True,0,False,http://www.wikidata.org/entity/Q62267964,Kuldeep Singh (cricketer),1272501181.0,2025-01-28T23:20:02Z,,,,Infobox cricketer,kuldeep singh,8c483884
Husnain Kabeer,8787dd53,1271976.0,Husnain Kabeer,unique_name,True,0,False,,,,,,,,,husnain kabeer,8787dd53
Kazim Somani,d2ebebbe,1492940.0,Kazim Somani,unique_name,True,0,False,,,,,,,,,kazim somani,d2ebebbe
C Birch,8a6186f1,1392237.0,C Birch,unique_name,True,0,False,,,,,,,,,c birch,8a6186f1
Boio Ray,9cf15e95,1295866.0,Boio Ray,unique_name,True,0,False,,,,,,,,,boio ray,9cf15e95
AS Wright,e801ac71,22533.0,AS Wright,unique_name,True,0,False,http://www.wikidata.org/entity/Q4805641,Ashley Wright (cricketer),1285277252.0,2025-04-12T18:55:36Z,Right-handed,Right arm medium,,Infobox cricketer,as wright,e801ac71
Zeeshan Sarwar,ac2f2410,1281556.0,Zeeshan Sarwar,unique_name,True,0,False,,,,,,,,,zeeshan sarwar,ac2f2410
L Maximo,58c0c30c,1382061.0,L Maximo,unique_name,True,0,False,,,,,,,,,l maximo,58c0c30c
Rejaul Karim,c767d8ed,1509240.0,Rejaul Karim,unique_name,True,0,False,,,,,,,,,rejaul karim,c767d8ed
S Mohan,4fbc6060,1301597.0,S Mohan,unique_name,True,0,False,,,,,,,,,s mohan,4fbc6060
DDP D'Silva,07b6f54c,1126694.0,DDP D'Silva,unique_name,True,0,False,http://www.wikidata.org/entity/Q66105144,Darius D%27Silva,,,,,,,ddp d'silva,07b6f54c
A Govorko,a6e4e6f9,366594.0,A Govorko,unique_name,True,0,False,,,,,,,,,a govorko,a6e4e6f9
T Sandeep,b794a78d,585555.0,T Sandeep,unique_name,True,0,False,,,,,,,,,t sandeep,b794a78d
Amir Shahzad,458c7f03,1284539.0,Amir Shahzad,unique_name,True,0,False,,,,,,,,,amir shahzad,458c7f03
W Dlamini,d2ac882a,1326797.0,W Dlamini,unique_name,True,0,False,,,,,,,,,w dlamini,d2ac882a
IA De Silva,58973aaf,1233053.0,IA De Silva,unique_name,True,0,False,,,,,,,,,ia de silva,58973aaf
YK Rai,a3e241da,1411900.0,YK Rai,unique_name,True,0,False,,,,,,,,,yk rai,a3e241da
Rizwan Mahmood,56e771ef,303348.0,Rizwan Mahmood,unique_name,True,0,False,http://www.wikidata.org/entity/Q7339132,Rizwan Mahmood,1335241537.0,2026-01-28T04:16:08Z,Right-handed,,,Infobox cricketer,rizwan mahmood,56e771ef
Areeb Quadir,19845ff5,1194054.0,Areeb Quadir,unique_name,True,0,False,,,,,,,,,areeb quadir,19845ff5
MN van Wyk,710dd98c,47711.0,MN van Wyk,unique_name,True,0,False,http://www.wikidata.org/entity/Q3530686,Morn%C3%A9 van Wyk,,,,,,,mn van wyk,710dd98c
Aman Desai,c10fd8f9,1048907.0,Aman Desai,unique_name,True,0,False,,,,,,,,,aman desai,c10fd8f9
Y Naing Tun,97b109d2,1116745.0,Y Naing Tun,unique_name,True,0,False,,,,,,,,,y naing tun,97b109d2
Saif Ullah Malik,7e6825be,1072478.0,Saif Ullah Malik,unique_name,True,0,False,,,,,,,,,saif ullah malik,7e6825be
CM Rocca,ac5a9d43,24111.0,CM Rocca,unique_name,True,0,False,,,,,,,,,cm rocca,ac5a9d43
BV Save,1d89c232,1212655.0,BV Save,unique_name,True,0,False,,,,,,,,,bv save,1d89c232
ID Matic,72f784ca,1390705.0,ID Matic,unique_name,True,0,False,,,,,,,,,id matic,72f784ca
AS Samra,bf976fb0,1387874.0,AS Samra,unique_name,True,0,False,,,,,,,,,as samra,bf976fb0
Rasheed Ali Mamadkhel,72c38d77,1314203.0,Rasheed Ali Mamadkhel,unique_name,True,0,False,,,,,,,,,rasheed ali mamadkhel,72c38d77
YC Latouche,275282d0,1428993.0,YC Latouche,unique_name,True,0,False,,,,,,,,,yc latouche,275282d0
R Heyns,8708c072,1230625.0,R Heyns,unique_name,True,0,False,,,,,,,,,r heyns,8708c072
BLCS Kumara,74e3b4fd,1281568.0,BLCS Kumara,unique_name,True,0,False,,,,,,,,,blcs kumara,74e3b4fd
WL Madsen,86e0f3f0,46543.0,WL Madsen,unique_name,True,0,False,http://www.wikidata.org/entity/Q7976439,Wayne Madsen (sportsperson),1338740468.0,2026-02-16T23:24:48Z,Right-handed,Right arm off break,,Infobox cricketer,wl madsen,86e0f3f0
Mohammad Abrar,5923eebb,1480304.0,Mohammad Abrar,unique_name,True,0,False,,,,,,,,,mohammad abrar,5923eebb
Ammar Zuhdi Hazalan,46d037eb,1050551.0,Ammar Zuhdi Hazalan,unique_name,True,0,False,,,,,,,,,ammar zuhdi hazalan,46d037eb
Khalid Shah,9e432a38,1141545.0,Khalid Shah,unique_name,True,0,False,,,,,,,,,khalid shah,9e432a38
Pratik Agnihotri,21bfd654,525146.0,P Agnihotri,name,True,0,False,http://www.wikidata.org/entity/Q64746604,Pratik Agnihotri,1226635903.0,2024-05-31T22:41:03Z,,,,,pratik agnihotri,21bfd654
Sivakumar,344292b2,1409307.0,Sivakumar,unique_name,True,0,False,,,,,,,,,sivakumar,344292b2
Umar Nawaz,62433e0d,790381.0,Umar Nawaz,unique_name,True,0,False,http://www.wikidata.org/entity/Q19520022,Umar Nawaz (cricketer),1322955178.0,2025-11-18T20:23:58Z,Right-handed,,,Infobox cricketer,umar nawaz,62433e0d
P Suman Bhai Ahir,af3042f1,1454635.0,P Suman Bhai Ahir,unique_name,True,0,False,,,,,,,,,p suman bhai ahir,af3042f1
A Faletar,b8889eb7,1382804.0,A Faletar,unique_name,True,0,False,,,,,,,,,a faletar,b8889eb7
U Dorji,12bba2d4,542370.0,U Dorji,unique_name,True,0,False,,,,,,,,,u dorji,12bba2d4
P Danci,45c008f4,1198952.0,P Danci,unique_name,True,0,False,,,,,,,,,p danci,45c008f4
M Mariyappan,69cbd850,1455288.0,M Mariyappan,unique_name,True,0,False,,,,,,,,,m mariyappan,69cbd850
Syed Naqvi,c520c3b9,1387433.0,Syed Naqvi,unique_name,True,0,False,,,,,,,,,syed naqvi,c520c3b9
Shoaib Khan jnr,08fda2e1,42889.0,Shoaib Khan jnr,unique_name,True,0,False,http://www.wikidata.org/entity/Q7499713,"Shoaib Khan (cricketer, born 1985)",1267610860.0,2025-01-05T22:08:14Z,Left-handed,Right-arm medium-fast,,Infobox cricketer,shoaib khan jnr,08fda2e1
C Pyle,d278b70b,1434279.0,C Pyle,unique_name,True,0,False,,,,,,,,,c pyle,d278b70b
SAR Hashimi,83f68e06,1403928.0,SAR Hashimi,unique_name,True,0,False,,,,,,,,,sar hashimi,83f68e06
Swann Htet Ko Ko,9ee21ee4,1387420.0,Swann Htet Ko Ko,unique_name,True,0,False,,,,,,,,,swann htet ko ko,9ee21ee4
T Brown,e4bc45e0,364120.0,T Brown,unique_name,True,0,False,,,,,,,,,t brown,e4bc45e0
Gabor Torok,b601c362,1314202.0,Gabor Torok,unique_name,True,0,False,,,,,,,,,gabor torok,b601c362
A Osei,375322d1,1107679.0,A Osei,unique_name,True,0,False,,,,,,,,,a osei,375322d1
MK Gnanasekaram,24b3651c,1380123.0,MK Gnanasekaram,unique_name,True,0,False,,,,,,,,,mk gnanasekaram,24b3651c
JH Mensah,d701081f,346539.0,JH Mensah,unique_name,True,0,False,http://www.wikidata.org/entity/Q38571381,Julius Mensah,999804791.0,2021-01-12T01:41:09Z,,,,,jh mensah,d701081f
Choudry Share Ali,5c037734,1273286.0,Choudry Share Ali,unique_name,True,0,False,,,,,,,,,choudry share ali,5c037734
Shafraz Jaleel,0f88e2dc,386983.0,Shafraz Jaleel,unique_name,True,0,False,,,,,,,,,shafraz jaleel,0f88e2dc
Syed Hussain,3ff4f76c,520031.0,Syed Hussain,unique_name,True,0,False,,,,,,,,,syed hussain,3ff4f76c
A Bhadauria,a74bbdad,1263722.0,A Bhadauria,unique_name,True,0,False,,,,,,,,,a bhadauria,a74bbdad
I Niyomugabo,72bf5103,1280675.0,I Niyomugabo,unique_name,True,0,False,,,,,,,,,i niyomugabo,72bf5103
D Long Martinez,c44ddfb9,1445613.0,D Long Martinez,unique_name,True,0,False,,,,,,,,,d long martinez,c44ddfb9
T Takada,bd3c364d,934663.0,T Takada,unique_name,True,0,False,,,,,,,,,t takada,bd3c364d
CC Machado,5992ef03,1454409.0,CC Machado,unique_name,True,0,False,,,,,,,,,cc machado,5992ef03
NJ O'Brien,84826f48,24289.0,NJ O'Brien,unique_name,True,0,False,http://www.wikidata.org/entity/Q3529757,Niall O%27Brien (cricketer),,,,,,,nj o'brien,84826f48
AR Nair,06907633,1360643.0,AR Nair,unique_name,True,0,False,,,,,,,,,ar nair,06907633
E Yaver,14e58d17,1493420.0,E Yaver,unique_name,True,0,False,,,,,,,,,e yaver,14e58d17
P Zuze,04420914,1345178.0,P Zuze,unique_name,True,0,False,,,,,,,,,p zuze,04420914
D Gumyusenge,eeb78e0a,1280667.0,D Gumyusenge,unique_name,True,0,False,,,,,,,,,d gumyusenge,eeb78e0a
SD Outerbridge,9295145b,23704.0,SD Outerbridge,unique_name,True,0,False,http://www.wikidata.org/entity/Q7615109,Steven Outerbridge,1269925901.0,2025-01-17T03:03:07Z,Left-handed,Right-arm off break,,Infobox cricketer,sd outerbridge,9295145b
J Pook,84ff65e5,1463238.0,J Pook,unique_name,True,0,False,,,,,,,,,j pook,84ff65e5
CV Anto,c01ca5af,1369680.0,CV Anto,unique_name,True,0,False,,,,,,,,,cv anto,c01ca5af
KD Kesuma,4b349dc0,1167525.0,KD Kesuma,unique_name,True,0,False,,,,,,,,,kd kesuma,4b349dc0
S Nerandzic,ed5b3c76,1203885.0,S Nerandzic,unique_name,True,0,False,,,,,,,,,s nerandzic,ed5b3c76
I Ganness,0bf08d6d,1481327.0,I Ganness,unique_name,True,0,False,,,,,,,,,i ganness,0bf08d6d
Zishan Shah,432bf4f5,208655.0,Zishan Shah,unique_name,True,0,False,http://www.wikidata.org/entity/Q8072804,Zishan Shah,1274898665.0,2025-02-09T21:57:29Z,Right-handed,Right-arm medium,,Infobox cricketer,zishan shah,432bf4f5
A Johnmary,e64c35df,1271979.0,A Johnmary,unique_name,True,0,False,,,,,,,,,a johnmary,e64c35df
B Jaye,063d0e83,1155635.0,B Jaye,unique_name,True,0,False,,,,,,,,,b jaye,063d0e83
Shahnawaz Patel,aa86d9d4,1514019.0,Shahnawaz Patel,unique_name,True,0,False,,,,,,,,,shahnawaz patel,aa86d9d4
PF Ravarua,85b592a7,1447227.0,PF Ravarua,unique_name,True,0,False,,,,,,,,,pf ravarua,85b592a7
Awais Ahmed,f9f857dc,1046637.0,Awais Ahmed,unique_name,True,0,False,,,,,,,,,awais ahmed,f9f857dc
G Singhdeo,4ae44aec,1428759.0,G Singhdeo,unique_name,True,0,False,,,,,,,,,g singhdeo,4ae44aec
Ashish Gupta,552518ea,1473641.0,Ashish Gupta,unique_name,True,0,False,,,,,,,,,ashish gupta,552518ea
BC Sahin,57cb4044,1323441.0,BC Sahin,unique_name,True,0,False,,,,,,,,,bc sahin,57cb4044
Mihir Patel,18675d8d,1193292.0,Mihir Patel,unique_name,True,0,False,,,,,,,,,mihir patel,18675d8d
L Steenkamp,8bd9fd13,596087.0,L Steenkamp,unique_name,True,0,False,http://www.wikidata.org/entity/Q43436138,Louren Steenkamp,1338853041.0,2026-02-17T16:50:06Z,Right-handed,Right-arm off break,,Infobox cricketer,l steenkamp,8bd9fd13
W Jackson,d45e06ae,1283112.0,W Jackson,unique_name,True,0,False,,,,,,,,,w jackson,d45e06ae
Tshering Tashi,596c60cf,1337246.0,Tshering Tashi,unique_name,True,0,False,,,,,,,,,tshering tashi,596c60cf
DDE Richardson,90a1a14c,1111476.0,DDE Richardson,unique_name,True,0,False,,,,,,,,,dde richardson,90a1a14c
Ziaur Rehman,085c1a4c,1194055.0,Ziaur Rehman,unique_name,True,0,False,,,,,,,,,ziaur rehman,085c1a4c
Aslam Khan,31080a88,1037535.0,Aslam Khan,unique_name,True,0,False,,,,,,,,,aslam khan,31080a88
Kamrul Hasan,6531eeea,1502408.0,Kamrul Hasan,unique_name,True,0,False,,,,,,,,,kamrul hasan,6531eeea
Simranjit Singh,97e5d4bb,1188636.0,Simranjit Singh,unique_name,True,0,False,http://www.wikidata.org/entity/Q65030424,Simranjit Singh (cricketer),1337952972.0,2026-02-12T10:24:32Z,,,,,simranjit singh,97e5d4bb
Oliver Clapham,b445f2fc,1392238.0,Oliver Clapham,unique_name,True,0,False,,,,,,,,,oliver clapham,b445f2fc
Manan Bashir,5c14bd52,1434631.0,Manan Bashir,unique_name,True,0,False,http://www.wikidata.org/entity/Q135314185,Manan Bashir,1332620050.0,2026-01-12T21:54:46Z,,,,,manan bashir,5c14bd52
J Mees,ab1445ea,520138.0,J Mees,unique_name,True,0,False,,,,,,,,,j mees,ab1445ea
M Cohen,fc75bbba,525045.0,M Cohen,unique_name,True,0,False,,,,,,,,,m cohen,fc75bbba
V Hirlal,3eb2a27b,917083.0,V Hirlal,unique_name,True,0,False,,,,,,,,,v hirlal,3eb2a27b
Hassan Rasheed,1ca51098,446815.0,Hassan Rasheed,unique_name,True,0,False,,,,,,,,,hassan rasheed,1ca51098
V Mbazo,a2317d14,1107683.0,V Mbazo,unique_name,True,0,False,,,,,,,,,v mbazo,a2317d14
MY Bawa,8ca63417,1403972.0,MY Bawa,unique_name,True,0,False,,,,,,,,,my bawa,8ca63417
Eric Phiri,b6355062,1326793.0,Eric Phiri,unique_name,True,0,False,,,,,,,,,eric phiri,b6355062
AA Onikoyi,409ce380,403321.0,AA Onikoyi,unique_name,True,0,False,http://www.wikidata.org/entity/Q20744599,Ademola Onikoyi,1263918197.0,2024-12-19T11:13:29Z,,,,,aa onikoyi,409ce380
R Mbaiwa,5f789ff9,1155572.0,R Mbaiwa,unique_name,True,0,False,,,,,,,,,r mbaiwa,5f789ff9
S Sankar,69997d9d,1460190.0,S Sankar,unique_name,True,0,False,,,,,,,,,s sankar,69997d9d
Haseeb Ghafoor,454a7269,1344839.0,Haseeb Ghafoor,unique_name,True,0,False,,,,,,,,,haseeb ghafoor,454a7269
A Sarma,a5efce80,1046605.0,A Sarma,unique_name,True,0,False,http://www.wikidata.org/entity/Q38522058,Amith Sarma,1275267931.0,2025-02-12T00:48:14Z,,,,Infobox cricketer,a sarma,a5efce80
Faizan Mumtaz,6d440f4b,1156438.0,Faizan Mumtaz,unique_name,True,0,False,,,,,,,,,faizan mumtaz,6d440f4b
M Sidibe,78091b14,1345183.0,M Sidibe,unique_name,True,0,False,,,,,,,,,m sidibe,78091b14
J Kunnanchirakkal,0e4de7de,1484472.0,J Kunnanchirakkal,unique_name,True,0,False,,,,,,,,,j kunnanchirakkal,0e4de7de
DK Dahani,957819df,1217276.0,DK Dahani,unique_name,True,0,False,,,,,,,,,dk dahani,957819df
P Bosnjak,fed92736,1382808.0,P Bosnjak,unique_name,True,0,False,,,,,,,,,p bosnjak,fed92736
Sanjay Kumar,0837bb5f,1275724.0,Sanjay Kumar,unique_name,True,0,False,,,,,,,,,sanjay kumar,0837bb5f
B Kohler-Cadmore,209e91e6,1023393.0,B Kohler-Cadmore,unique_name,True,0,False,,,,,,,,,b kohler-cadmore,209e91e6
R Tanna,ae8ee4cc,1320552.0,R Tanna,unique_name,True,0,False,,,,,,,,,r tanna,ae8ee4cc
Syed Haider,ab23a6a1,1126010.0,Syed Haider,unique_name,True,0,False,,,,,,,,,syed haider,ab23a6a1
A Randhawa,1798078c,469212.0,A Randhawa,unique_name,True,0,False,,,,,,,,,a randhawa,1798078c
Sufyan Yousaf,a591a202,1500476.0,Sufyan Yousaf,unique_name,True,0,False,,,,,,,,,sufyan yousaf,a591a202
Sachin Mandy,501fca0d,1318767.0,Sachin Mandy,unique_name,True,0,False,,,,,,,,,sachin mandy,501fca0d
A Kainessie,c7acf05f,637794.0,A Kainessie,unique_name,True,0,False,,,,,,,,,a kainessie,c7acf05f
G Manan,d7265622,1198940.0,G Manan,unique_name,True,0,False,,,,,,,,,g manan,d7265622
BJ Davidson,5b658677,1267512.0,BJ Davidson,unique_name,True,0,False,,,,,,,,,bj davidson,5b658677
D Teinaki,a2c03e90,1333970.0,D Teinaki,unique_name,True,0,False,,,,,,,,,d teinaki,a2c03e90
NG Liyanage,4e22db41,1204133.0,NG Liyanage,unique_name,True,0,False,,,,,,,,,ng liyanage,4e22db41
JD Freyone,7cd7eb50,467823.0,JD Freyone,unique_name,True,0,False,,,,,,,,,jd freyone,7cd7eb50
Kasir Ahmed,2619e00c,1498777.0,Kasir Ahmed,unique_name,True,0,False,,,,,,,,,kasir ahmed,2619e00c
Kau Qalo,3d9cd1b1,647735.0,Kau Qalo,unique_name,True,0,False,,,,,,,,,kau qalo,3d9cd1b1
J Byrappa,860f7b67,1509248.0,J Byrappa,unique_name,True,0,False,,,,,,,,,j byrappa,860f7b67
Khawar Zafar,c7cf22bf,1217295.0,Khawar Zafar,unique_name,True,0,False,,,,,,,,,khawar zafar,c7cf22bf
M Jukic,8fcebe83,1323453.0,M Jukic,unique_name,True,0,False,,,,,,,,,m jukic,8fcebe83
S Savkovic,a43f5e2b,1509186.0,S Savkovic,unique_name,True,0,False,,,,,,,,,s savkovic,a43f5e2b
Nazir Patel,7da83f2e,1481337.0,Nazir Patel,unique_name,True,0,False,,,,,,,,,nazir patel,7da83f2e
CB Ondoa,b3179e21,1286506.0,CB Ondoa,unique_name,True,0,False,,,,,,,,,cb ondoa,b3179e21
H Isorena,243a2cf1,1301592.0,H Isorena,unique_name,True,0,False,,,,,,,,,h isorena,243a2cf1
R Poojary,d05e9052,1463382.0,R Poojary,unique_name,True,0,False,,,,,,,,,r poojary,d05e9052
A Modi,4edfc785,1337302.0,A Modi,unique_name,True,0,False,,,,,,,,,a modi,4edfc785
BA Viraliliu,7d85b1e9,1186241.0,BA Viraliliu,unique_name,True,0,False,,,,,,,,,ba viraliliu,7d85b1e9
K Nagnama,6770bccd,1459933.0,K Nagnama,unique_name,True,0,False,,,,,,,,,k nagnama,6770bccd
Usman Patel,415c6ccf,1217288.0,Usman Patel,unique_name,True,0,False,,,,,,,,,usman patel,415c6ccf
NJA Smith,020f24d6,522836.0,NJA Smith,unique_name,True,0,False,,,,,,,,,nja smith,020f24d6
Nirmaljit Singh,cf719840,1516325.0,Nirmaljit Singh,unique_name,True,0,False,,,,,,,,,nirmaljit singh,cf719840
C Bayraktar,0fa92a21,1323436.0,C Bayraktar,unique_name,True,0,False,,,,,,,,,c bayraktar,0fa92a21
A Mutreja,a2ec22d2,579109.0,A Mutreja,unique_name,True,0,False,http://www.wikidata.org/entity/Q18378069,Arjun Mutreja,1313606616.0,2025-09-27T04:33:05Z,Right-handed,,,Infobox cricketer,a mutreja,a2ec22d2
Shehzad Patel,101373a3,1163169.0,Shehzad Patel,unique_name,True,0,False,,,,,,,,,shehzad patel,101373a3
S Delai,00755e00,1333977.0,S Delai,unique_name,True,0,False,,,,,,,,,s delai,00755e00
Rizwan Zahoor,dbaaad11,1441579.0,Rizwan Zahoor,unique_name,True,0,False,,,,,,,,,rizwan zahoor,dbaaad11
H Hajnic,bcac2e51,1382806.0,H Hajnic,unique_name,True,0,False,,,,,,,,,h hajnic,bcac2e51
CR Foggo,3e722460,23700.0,CR Foggo,unique_name,True,0,False,http://www.wikidata.org/entity/Q5106563,Chris Foggo,1264019857.0,2024-12-20T00:03:29Z,,,,,cr foggo,3e722460
P Abhijit,bc0083f7,1283129.0,P Abhijit,unique_name,True,0,False,,,,,,,,,p abhijit,bc0083f7
Rajab Hussain,b5a62769,1337562.0,Rajab Hussain,unique_name,True,0,False,,,,,,,,,rajab hussain,b5a62769
L Ruane,a9a22964,1496496.0,L Ruane,unique_name,True,0,False,,,,,,,,,l ruane,a9a22964
Nathan Ingleston,d84a1af0,1509244.0,Nathan Ingleston,unique_name,True,0,False,,,,,,,,,nathan ingleston,d84a1af0
R Gaznavi,0079f139,307775.0,R Gaznavi,unique_name,True,0,False,,,,,,,,,r gaznavi,0079f139
Gaurav Maithani,58ccba69,1490905.0,Gaurav Maithani,unique_name,True,0,False,,,,,,,,,gaurav maithani,58ccba69
Mohmedazim Abbasbhai,175d3d9f,1514022.0,Mohmedazim Abbasbhai,unique_name,True,0,False,,,,,,,,,mohmedazim abbasbhai,175d3d9f
Muhammad Zafar Khan,6d5e66b1,1151266.0,Muhammad Zafar Khan,unique_name,True,0,False,,,,,,,,,muhammad zafar khan,6d5e66b1
S Jele,1c5c65d6,1459916.0,S Jele,unique_name,True,0,False,,,,,,,,,s jele,1c5c65d6
J Martins,9c96b71f,1071016.0,J Martins,unique_name,True,0,False,,,,,,,,,j martins,9c96b71f
Walid Sahibzada,523c8494,1499291.0,Walid Sahibzada,unique_name,True,0,False,,,,,,,,,walid sahibzada,523c8494
Sarfraz Butt,b73625cb,633455.0,Sarfraz Butt,unique_name,True,0,False,,,,,,,,,sarfraz butt,b73625cb
JOP Scamans,4e56e796,520043.0,JOP Scamans,unique_name,True,0,False,,,,,,,,,jop scamans,4e56e796
S Natsagdorj,b3f47a20,1447962.0,S Natsagdorj,unique_name,True,0,False,,,,,,,,,s natsagdorj,b3f47a20
K Klesse,9538c7be,1279892.0,K Klesse,unique_name,True,0,False,,,,,,,,,k klesse,9538c7be
R Flannigan,c13b2833,303412.0,R Flannigan,unique_name,True,0,False,http://www.wikidata.org/entity/Q7384057,Ryan Flannigan,1335811720.0,2026-01-31T09:30:17Z,Right-handed,Right-arm medium,,Infobox cricketer,r flannigan,c13b2833
Zabiullah Zahid,6d024ce3,1273287.0,Zabiullah Zahid,unique_name,True,0,False,,,,,,,,,zabiullah zahid,6d024ce3
R Limbu,e5b4e363,1161442.0,R Limbu,unique_name,True,0,False,,,,,,,,,r limbu,e5b4e363
Aritra Dutta,f3a5c378,772311.0,Aritra Dutta,unique_name,True,0,False,,,,,,,,,aritra dutta,f3a5c378
L Canessane,72a4c3b2,1195651.0,L Canessane,unique_name,True,0,False,,,,,,,,,l canessane,72a4c3b2
Danyal Akbar,5757c506,1437203.0,Danyal Akbar,unique_name,True,0,False,,,,,,,,,danyal akbar,5757c506
D Mutu,fdd87c7c,1323438.0,D Mutu,unique_name,True,0,False,,,,,,,,,d mutu,fdd87c7c
G Van Heerden,d0332cfb,946177.0,G Van Heerden,unique_name,True,0,False,http://www.wikidata.org/entity/Q108858873,George Van Heerden,1288273252.0,2025-05-01T15:42:25Z,Right-handed,Right-arm medium,,Infobox cricketer,g van heerden,d0332cfb
Said Hakim,4cc59a40,1101862.0,Said Hakim,unique_name,True,0,False,,,,,,,,,said hakim,4cc59a40
BI Dilruksha,bf60e1d2,1451383.0,BI Dilruksha,unique_name,True,0,False,,,,,,,,,bi dilruksha,bf60e1d2
SB Patel,b24e0ffd,1471672.0,SB Patel,unique_name,True,0,False,,,,,,,,,sb patel,b24e0ffd
Maqsood Ahmad,e11bf38a,1270817.0,Maqsood Ahmad,unique_name,True,0,False,,,,,,,,,maqsood ahmad,e11bf38a
M Bhatia,22bdbba3,522728.0,M Bhatia,unique_name,True,0,False,,,,,,,,,m bhatia,22bdbba3
II Selemani,b2dadc51,1286455.0,II Selemani,unique_name,True,0,False,,,,,,,,,ii selemani,b2dadc51
Ranjit Singh,0467bd8d,1499370.0,Ranjit Singh,unique_name,True,0,False,,,,,,,,,ranjit singh,0467bd8d
Amar Naeem,f9dc404a,520150.0,Amar Naeem,unique_name,True,0,False,http://www.wikidata.org/entity/Q16218685,Amar Naeem,1275439078.0,2025-02-13T01:21:39Z,Right-handed,,,Infobox cricketer,amar naeem,f9dc404a
S Sesazi,c2c975f9,531312.0,S Sesazi,unique_name,True,0,False,http://www.wikidata.org/entity/Q52315563,Simon Ssesazi,1263917647.0,2024-12-19T11:05:59Z,,,,,s sesazi,c2c975f9
Ignacio Lisboa,eceeb63a,1203239.0,Ignacio Lisboa,unique_name,True,0,False,,,,,,,,,ignacio lisboa,eceeb63a
HA Jackson,ee40679e,1271981.0,HA Jackson,unique_name,True,0,False,,,,,,,,,ha jackson,ee40679e
Numan Ahmadzai,7da02d10,1500606.0,Numan Ahmadzai,unique_name,True,0,False,,,,,,,,,numan ahmadzai,7da02d10
V Aritharan,ea86bc29,1318765.0,V Aritharan,unique_name,True,0,False,,,,,,,,,v aritharan,ea86bc29
Faisal Javed,b0ef0346,40123.0,Faisal Javed,unique_name,True,0,False,http://www.wikidata.org/entity/Q60759818,Faisal Javed (cricketer),1275441116.0,2025-02-13T01:34:29Z,,,Batsman,Infobox cricketer,faisal javed,b0ef0346
S Hook,eba871dd,1179186.0,S Hook,unique_name,True,0,False,,,,,,,,,s hook,eba871dd
Saghar Manzoor,9d103769,1445608.0,Saghar Manzoor,unique_name,True,0,False,,,,,,,,,saghar manzoor,9d103769
Vineet Shah,ad85a036,1048761.0,Vineet Shah,unique_name,True,0,False,,,,,,,,,vineet shah,ad85a036
